Date,High,Low,Open,Close,Volume,Adj Close
2015-06-18,76056.296875,72067.703125,73427.3984375,72611.6015625,2553857,72611.6015625
2015-06-19,73971.296875,71161.203125,73427.3984375,72611.6015625,1170716,72611.6015625
2015-06-22,80135.6015625,75875.0,75965.703125,76872.203125,3696579,76872.203125
2015-06-23,78685.203125,74605.8984375,78413.203125,75059.203125,2009683,75059.203125
2015-06-24,75693.703125,73971.296875,75149.796875,75240.5,1202424,75240.5
2015-06-25,76600.203125,74062.0,75240.5,74062.0,1032439,74062.0
2015-06-26,74968.5,71977.0,74152.6015625,72067.703125,1549111,72067.703125
2015-06-29,73608.703125,69892.0,70345.296875,71251.796875,1322956,71251.796875
2015-06-30,72249.0,69438.796875,71342.5,70707.8984375,1066421,70707.8984375
2015-07-01,75149.796875,70345.296875,70889.203125,74333.8984375,1586154,74333.8984375
2015-07-02,76056.296875,73880.703125,75059.203125,74968.5,1221458,74968.5
2015-07-03,74787.203125,72520.8984375,74787.203125,72792.8984375,1126404,72792.8984375
2015-07-06,74605.8984375,71161.203125,71614.3984375,71251.796875,1388069,71251.796875
2015-07-07,77053.5,71523.796875,74787.203125,73427.3984375,3658431,73427.3984375
2015-07-08,73699.3984375,69529.3984375,72883.5,70073.296875,1597913,70073.296875
2015-07-09,70254.6015625,66991.203125,68985.5,69801.3984375,1327876,69801.3984375
2015-07-10,71433.1015625,68894.8984375,70707.8984375,68985.5,844641,68985.5
2015-07-13,72249.0,67897.703125,67988.3984375,71161.203125,1168040,71161.203125
2015-07-14,73064.796875,70707.8984375,72611.6015625,70798.6015625,718731,70798.6015625
2015-07-15,75965.703125,71342.5,71977.0,75240.5,3160699,75240.5
2015-07-16,77597.3984375,74515.203125,76600.203125,75331.1015625,1839546,75331.1015625
2015-07-17,77234.796875,74333.8984375,76781.5,75240.5,1695111,75240.5
2015-07-20,75603.1015625,73699.3984375,75603.1015625,74152.6015625,781837,74152.6015625
2015-07-21,75331.1015625,72883.5,74696.6015625,73336.796875,767615,73336.796875
2015-07-22,74605.8984375,72339.6015625,73427.3984375,74062.0,976627,74062.0
2015-07-23,74515.203125,72792.8984375,74333.8984375,72974.203125,598645,72974.203125
2015-07-24,75331.1015625,72430.296875,73064.796875,74152.6015625,883675,74152.6015625
2015-07-27,74787.203125,71705.1015625,74243.296875,71705.1015625,1053364,71705.1015625
2015-07-28,71795.703125,69348.1015625,70617.203125,70979.8984375,806647,70979.8984375
2015-07-29,72611.6015625,69076.203125,71161.203125,69076.203125,831007,69076.203125
2015-07-30,71614.3984375,68169.703125,69348.1015625,69257.5,872194,69257.5
2015-07-31,70707.8984375,68713.6015625,69076.203125,70617.203125,478976,70617.203125
2015-08-03,71251.796875,69710.703125,70617.203125,69710.703125,394681,69710.703125
2015-08-04,72974.203125,69076.203125,69166.796875,72974.203125,1017781,72974.203125
2015-08-05,76418.8984375,74152.6015625,74877.8984375,75240.5,2489291,75240.5
2015-08-06,76781.5,74787.203125,75240.5,76418.8984375,1333349,76418.8984375
2015-08-07,75512.3984375,74062.0,75421.796875,74424.6015625,858669,74424.6015625
2015-08-10,76418.8984375,74152.6015625,74696.6015625,76147.0,1006353,76147.0
2015-08-11,77688.0,72974.203125,77597.3984375,72974.203125,1261357,72974.203125
2015-08-12,73880.703125,71251.796875,72067.703125,73518.1015625,1043446,73518.1015625
2015-08-13,74787.203125,72974.203125,73155.5,73699.3984375,568092,73699.3984375
2015-08-14,73699.3984375,73699.3984375,73699.3984375,73699.3984375,0,73699.3984375
2015-08-17,73427.3984375,71977.0,72249.0,72067.703125,726841,72067.703125
2015-08-18,73064.796875,70435.8984375,72702.203125,70435.8984375,720926,70435.8984375
2015-08-19,70345.296875,64996.8984375,70073.296875,66719.203125,1752559,66719.203125
2015-08-20,67081.8984375,63455.80078125,66447.296875,63546.5,1720123,63546.5
2015-08-21,61642.80078125,57835.3984375,60192.3984375,58923.19921875,2628810,58923.19921875
2015-08-24,59829.80078125,55750.5,58470.0,55931.80078125,2161689,55931.80078125
2015-08-25,63999.69921875,55659.80078125,57654.1015625,63909.1015625,3045538,63909.1015625
2015-08-26,65178.19921875,62639.8984375,63002.6015625,64906.19921875,1384331,64906.19921875
2015-08-27,67988.3984375,64815.6015625,66175.296875,64906.19921875,1255082,64906.19921875
2015-08-28,66900.6015625,64906.19921875,66900.6015625,65722.1015625,721486,65722.1015625
2015-08-31,65903.3984375,63909.1015625,65812.703125,64362.30078125,927308,64362.30078125
2015-09-01,65359.5,63274.5,63546.5,63727.80078125,571570,63727.80078125
2015-09-02,64362.30078125,61914.69921875,62458.6015625,64362.30078125,697472,64362.30078125
2015-09-03,65087.5,62549.30078125,64634.30078125,62821.19921875,678248,62821.19921875
2015-09-04,63455.80078125,60101.69921875,62821.19921875,60736.30078125,740016,60736.30078125
2015-09-07,63455.80078125,59467.19921875,60373.69921875,61280.19921875,593055,61280.19921875
2015-09-08,61824.1015625,59195.19921875,60645.6015625,59467.19921875,536332,59467.19921875
2015-09-09,63727.80078125,60917.6015625,61370.80078125,63274.5,783230,63274.5
2015-09-10,62911.8984375,61461.5,62096.0,62911.8984375,544331,62911.8984375
2015-09-11,67263.203125,63637.1015625,64271.69921875,64815.6015625,1302598,64815.6015625
2015-09-14,65359.5,63002.6015625,64996.8984375,63546.5,462082,63546.5
2015-09-15,64996.8984375,63002.6015625,63727.80078125,64271.69921875,383124,64271.69921875
2015-09-16,65450.1015625,63727.80078125,65087.5,64453.0,452696,64453.0
2015-09-17,65178.19921875,62096.0,65178.19921875,62096.0,710860,62096.0
2015-09-18,65540.796875,63093.19921875,63183.8984375,65087.5,1015588,65087.5
2015-09-21,66175.296875,64815.6015625,65268.80078125,65087.5,648458,65087.5
2015-09-22,65178.19921875,63909.1015625,65087.5,64543.6015625,416286,64543.6015625
2015-09-23,64724.8984375,63183.8984375,63727.80078125,63274.5,508211,63274.5
2015-09-24,65359.5,63818.3984375,64271.69921875,63818.3984375,417850,63818.3984375
2015-09-25,65540.796875,63274.5,64996.8984375,63365.19921875,504343,63365.19921875
2015-09-30,63093.19921875,60917.6015625,62730.6015625,61552.1015625,763926,61552.1015625
2015-10-01,62639.8984375,61370.80078125,62368.0,61733.3984375,501883,61733.3984375
2015-10-02,65087.5,61914.69921875,62186.69921875,63455.80078125,857702,63455.80078125
2015-10-05,64906.19921875,63002.6015625,64453.0,63183.8984375,475174,63183.8984375
2015-10-06,64362.30078125,63365.19921875,64362.30078125,63637.1015625,399897,63637.1015625
2015-10-07,64634.30078125,62639.8984375,63909.1015625,63002.6015625,518391,63002.6015625
2015-10-08,64453.0,63002.6015625,63818.3984375,63455.80078125,430393,63455.80078125
2015-10-12,63455.80078125,62549.30078125,63002.6015625,62730.6015625,326243,62730.6015625
2015-10-13,65268.80078125,62911.8984375,62911.8984375,65268.80078125,805019,65268.80078125
2015-10-14,65812.703125,64362.30078125,65722.1015625,64724.8984375,510923,64724.8984375
2015-10-15,65450.1015625,64181.0,64815.6015625,64724.8984375,334644,64724.8984375
2015-10-16,67353.796875,65722.1015625,65812.703125,66991.203125,1139302,66991.203125
2015-10-19,70345.296875,66537.8984375,67172.5,70345.296875,1491630,70345.296875
2015-10-20,70979.8984375,69438.796875,70345.296875,70254.6015625,709640,70254.6015625
2015-10-21,72430.296875,70254.6015625,70707.8984375,70254.6015625,798524,70254.6015625
2015-10-22,70345.296875,68260.296875,69710.703125,68260.296875,653564,68260.296875
2015-10-23,71070.5,69076.203125,69801.3984375,70707.8984375,778680,70707.8984375
2015-10-26,71614.3984375,69438.796875,70707.8984375,70889.203125,629764,70889.203125
2015-10-27,71251.796875,68169.703125,71251.796875,68894.8984375,886866,68894.8984375
2015-10-28,76418.8984375,66175.296875,67625.796875,72158.296875,3956536,72158.296875
2015-10-29,72158.296875,69892.0,71614.3984375,69892.0,982723,69892.0
2015-10-30,71886.3984375,68894.8984375,70526.6015625,69801.3984375,699937,69801.3984375
2015-11-02,69892.0,68441.6015625,69257.5,68532.296875,413873,68532.296875
2015-11-03,70254.6015625,68441.6015625,69348.1015625,68713.6015625,448083,68713.6015625
2015-11-04,68985.5,67535.1015625,68622.8984375,68894.8984375,521178,68894.8984375
2015-11-05,69438.796875,68622.8984375,68985.5,68894.8984375,446505,68894.8984375
2015-11-06,70889.203125,68622.8984375,70435.8984375,69166.796875,911442,69166.796875
2015-11-09,70435.8984375,67081.8984375,69257.5,69801.3984375,897329,69801.3984375
2015-11-10,71886.3984375,68532.296875,70617.203125,68713.6015625,1192068,68713.6015625
2015-11-11,72520.8984375,68532.296875,68804.203125,72430.296875,2208857,72430.296875
2015-11-12,76147.0,73608.703125,74062.0,73880.703125,3012253,73880.703125
2015-11-13,75512.3984375,73427.3984375,74333.8984375,75059.203125,1337513,75059.203125
2015-11-16,75875.0,74062.0,74333.8984375,74424.6015625,968027,74424.6015625
2015-11-17,78050.6015625,74605.8984375,75603.1015625,78050.6015625,1762796,78050.6015625
2015-11-18,81586.0,77234.796875,78231.8984375,80860.796875,2831586,80860.796875
2015-11-19,84940.1015625,81223.3984375,82673.8984375,82220.6015625,2744288,82220.6015625
2015-11-20,83399.1015625,81314.1015625,82039.296875,82855.203125,1151767,82855.203125
2015-11-23,83761.703125,80498.203125,83308.3984375,82220.6015625,1462882,82220.6015625
2015-11-24,82401.8984375,80498.203125,82220.6015625,81948.6015625,1087823,81948.6015625
2015-11-25,82401.8984375,79863.703125,82039.296875,79863.703125,1008566,79863.703125
2015-11-26,80679.5,79501.1015625,79954.296875,79773.0,853631,79773.0
2015-11-27,80498.203125,78775.8984375,80135.6015625,79319.796875,646662,79319.796875
2015-11-30,79591.703125,77144.1015625,79138.5,78231.8984375,1319092,78231.8984375
2015-12-01,79682.3984375,77416.1015625,78050.6015625,79319.796875,957607,79319.796875
2015-12-02,80588.8984375,78231.8984375,79319.796875,78231.8984375,886644,78231.8984375
2015-12-03,79682.3984375,77688.0,78231.8984375,79591.703125,595814,79591.703125
2015-12-04,79229.1015625,78413.203125,78594.6015625,78594.6015625,505936,78594.6015625
2015-12-07,79410.3984375,76056.296875,79319.796875,76056.296875,1006910,76056.296875
2015-12-08,76328.296875,72158.296875,75965.703125,73518.1015625,1622843,73518.1015625
2015-12-09,74062.0,72974.203125,72974.203125,72974.203125,599671,72974.203125
2015-12-10,74424.6015625,72611.6015625,73064.796875,73064.796875,886963,73064.796875
2015-12-11,72974.203125,70979.8984375,72249.0,71251.796875,802709,71251.796875
2015-12-14,71886.3984375,68985.5,70073.296875,70889.203125,663942,70889.203125
2015-12-15,72249.0,71161.203125,71886.3984375,71886.3984375,519773,71886.3984375
2015-12-16,73608.703125,72339.6015625,73427.3984375,72611.6015625,662335,72611.6015625
2015-12-17,73608.703125,71977.0,73246.1015625,72792.8984375,521290,72792.8984375
2015-12-18,75603.1015625,72249.0,72430.296875,75512.3984375,1001943,75512.3984375
2015-12-21,76147.0,75240.5,75965.703125,75512.3984375,630599,75512.3984375
2015-12-22,75512.3984375,73971.296875,75512.3984375,74605.8984375,904858,74605.8984375
2015-12-23,75149.796875,72974.203125,74787.203125,72974.203125,980568,72974.203125
2015-12-24,73155.5,71251.796875,72520.8984375,71342.5,1499623,71342.5
2015-12-28,71251.796875,69166.796875,70617.203125,69529.3984375,1943898,69529.3984375
2015-12-29,79178.296875,74229.703125,74416.3984375,78431.3984375,2722411,78431.3984375
2015-12-30,79365.1015625,77684.3984375,79365.1015625,78898.203125,949112,78898.203125
2016-01-04,85620.8984375,78711.5,79458.5,83286.703125,2416786,83286.703125
2016-01-05,85527.5,82913.203125,83099.8984375,84313.703125,1539415,84313.703125
2016-01-06,86367.8984375,83193.296875,84500.5,85620.8984375,1866678,85620.8984375
2016-01-07,92156.8984375,84780.6015625,88048.6015625,85620.8984375,3358068,85620.8984375
2016-01-08,90102.703125,83380.0,83473.3984375,90102.703125,2769158,90102.703125
2016-01-11,93837.5,90569.6015625,91970.1015625,92623.703125,3322314,92623.703125
2016-01-12,93557.3984375,90569.6015625,92997.203125,91316.5,1882519,91316.5
2016-01-13,98132.6015625,91409.8984375,91970.1015625,98132.6015625,2975699,98132.6015625
2016-01-14,101774.0,96265.203125,96732.0,97105.5,3390384,97105.5
2016-01-15,97665.703125,92437.0,97665.703125,92623.703125,3002152,92623.703125
2016-01-18,108964.0,95518.203125,95705.0,108964.0,5372161,108964.0
2016-01-19,110364.0,105322.0,108030.0,106723.0,3720703,106723.0
2016-01-20,112698.0,105976.0,108403.0,108683.0,3937207,108683.0
2016-01-21,111485.0,107750.0,111298.0,108777.0,1855737,108777.0
2016-01-22,110644.0,102334.0,109711.0,105509.0,2694380,105509.0
2016-01-25,106536.0,101494.0,105602.0,105696.0,2097458,105696.0
2016-01-26,109244.0,104669.0,105416.0,104669.0,1693301,104669.0
2016-01-27,105602.0,100747.0,104669.0,100934.0,2055884,100934.0
2016-01-28,104762.0,101120.0,101120.0,104015.0,1062157,104015.0
2016-01-29,105042.0,101867.0,104295.0,104669.0,942610,104669.0
2016-02-01,112512.0,107656.0,108497.0,112045.0,2277753,112045.0
2016-02-02,114006.0,110364.0,111765.0,110924.0,1430997,110924.0
2016-02-03,111951.0,108030.0,110177.0,111951.0,1285494,111951.0
2016-02-04,113726.0,110831.0,113726.0,112605.0,1221956,112605.0
2016-02-05,113165.0,111298.0,112698.0,111485.0,1296891,111485.0
2016-02-11,120448.0,105509.0,118861.0,105696.0,4670773,105696.0
2016-02-12,103175.0,90382.796875,102708.0,93370.703125,7198206,93370.703125
2016-02-15,97479.0,92437.0,94584.5,93930.8984375,2857384,93930.8984375
2016-02-16,98226.0,93744.203125,94584.5,96638.703125,2118657,96638.703125
2016-02-17,97385.6015625,92250.203125,96825.3984375,92250.203125,1580795,92250.203125
2016-02-18,98039.203125,93277.296875,94491.1015625,98039.203125,1614359,98039.203125
2016-02-19,98226.0,95238.1015625,97759.1015625,95238.1015625,1045277,95238.1015625
2016-02-22,97198.8984375,93930.8984375,95238.1015625,96078.3984375,681359,96078.3984375
2016-02-23,97479.0,93837.5,97198.8984375,94304.3984375,986885,94304.3984375
2016-02-24,94771.203125,92530.3984375,93557.3984375,93464.1015625,707335,93464.1015625
2016-02-25,94864.6015625,92343.6015625,94771.203125,92437.0,1041680,92437.0
2016-02-26,94584.5,91596.6015625,92156.8984375,93370.703125,947344,93370.703125
2016-02-29,94304.3984375,92903.796875,93837.5,93370.703125,454813,93370.703125
2016-03-02,100093.0,95424.796875,96171.796875,100093.0,2179575,100093.0
2016-03-03,103641.0,99066.296875,100840.0,102708.0,1437507,102708.0
2016-03-04,103175.0,100840.0,102054.0,101120.0,756084,101120.0
2016-03-07,104762.0,94211.0,101494.0,96265.203125,3066192,96265.203125
2016-03-08,98039.203125,95331.5,97479.0,96358.5,972394,96358.5
2016-03-09,96918.796875,94864.6015625,96358.5,94864.6015625,752416,94864.6015625
2016-03-10,98972.8984375,94864.6015625,95144.703125,98972.8984375,922046,98972.8984375
2016-03-11,98599.3984375,96732.0,98132.6015625,98039.203125,556281,98039.203125
2016-03-14,100093.0,97759.1015625,98692.796875,98972.8984375,641974,98972.8984375
2016-03-15,99626.5,98039.203125,99439.796875,98599.3984375,401126,98599.3984375
2016-03-16,102334.0,98132.6015625,98412.703125,100373.0,812801,100373.0
2016-03-17,101587.0,99439.796875,100840.0,99906.6015625,500342,99906.6015625
2016-03-18,101214.0,99533.203125,100373.0,101214.0,589371,101214.0
2016-03-21,101867.0,100187.0,101401.0,100747.0,552915,100747.0
2016-03-22,101307.0,99719.8984375,101307.0,100747.0,553633,100747.0
2016-03-23,101681.0,100000.0,100934.0,100093.0,562294,100093.0
2016-03-24,100840.0,99159.703125,100187.0,99159.703125,611246,99159.703125
2016-03-25,101120.0,99066.296875,99346.3984375,99439.796875,697273,99439.796875
2016-03-28,100467.0,98412.703125,100467.0,98506.1015625,732129,98506.1015625
2016-03-29,102988.0,97572.3984375,98226.0,102241.0,1926514,102241.0
2016-03-30,103548.0,101681.0,103455.0,102428.0,718465,102428.0
2016-03-31,103268.0,101867.0,102708.0,102521.0,514212,102521.0
2016-04-01,107750.0,102148.0,102428.0,106816.0,1555043,106816.0
2016-04-04,111578.0,107283.0,107563.0,110177.0,1405450,110177.0
2016-04-05,112045.0,109244.0,110551.0,111111.0,788133,111111.0
2016-04-06,113912.0,102894.0,112418.0,102988.0,4500454,102988.0
2016-04-07,109430.0,103922.0,104202.0,106349.0,3570112,106349.0
2016-04-08,107563.0,102801.0,106536.0,103548.0,1587799,103548.0
2016-04-11,105416.0,100000.0,103828.0,100747.0,1377537,100747.0
2016-04-12,101774.0,99533.203125,99626.5,100280.0,780898,100280.0
2016-04-14,103175.0,100280.0,101867.0,102708.0,863511,102708.0
2016-04-15,103175.0,101027.0,102708.0,101027.0,604786,101027.0
2016-04-18,100654.0,97479.0,100000.0,97945.8984375,1044080,97945.8984375
2016-04-19,100654.0,96358.5,98039.203125,98972.8984375,1141403,98972.8984375
2016-04-20,99346.3984375,96638.703125,98599.3984375,96638.703125,815887,96638.703125
2016-04-21,97292.296875,93744.203125,96638.703125,95518.203125,1240087,95518.203125
2016-04-22,95985.1015625,94117.703125,95611.6015625,94491.1015625,626692,94491.1015625
2016-04-25,95144.703125,94117.703125,94304.3984375,94677.8984375,411372,94677.8984375
2016-04-26,98786.203125,95611.6015625,95705.0,96825.3984375,834079,96825.3984375
2016-04-27,97198.8984375,94864.6015625,97105.5,94864.6015625,650053,94864.6015625
2016-04-28,95424.796875,93837.5,94491.1015625,94024.296875,651751,94024.296875
2016-04-29,94771.203125,93557.3984375,93837.5,93930.8984375,435450,93930.8984375
2016-05-02,94397.796875,92530.3984375,93557.3984375,92530.3984375,744712,92530.3984375
2016-05-03,94024.296875,91876.796875,91876.796875,92997.203125,665971,92997.203125
2016-05-04,93370.703125,91596.6015625,92717.1015625,92343.6015625,496487,92343.6015625
2016-05-09,93183.8984375,91690.0,92063.5,91690.0,404148,91690.0
2016-05-10,94117.703125,91690.0,91970.1015625,93370.703125,582410,93370.703125
2016-05-11,94397.796875,92997.203125,93837.5,93370.703125,400648,93370.703125
2016-05-12,93837.5,92717.1015625,93183.8984375,93744.203125,333293,93744.203125
2016-05-13,94211.0,92156.8984375,92437.0,93370.703125,636593,93370.703125
2016-05-16,93557.3984375,92063.5,93370.703125,92343.6015625,458257,92343.6015625
2016-05-17,92623.703125,88702.203125,92437.0,88795.5,1189929,88795.5
2016-05-18,88328.703125,84127.0,88235.296875,84220.3984375,1583045,84220.3984375
2016-05-19,94584.5,82633.1015625,84033.6015625,86648.0,4066650,86648.0
2016-05-20,88982.296875,85247.3984375,86367.8984375,87675.1015625,1071936,87675.1015625
2016-05-23,90196.1015625,87861.796875,89075.6015625,87861.796875,725959,87861.796875
2016-05-24,88608.796875,86928.1015625,87114.8984375,86928.1015625,430289,86928.1015625
2016-05-25,93090.6015625,88048.6015625,88422.0,92250.203125,1563187,92250.203125
2016-05-26,93277.296875,88982.296875,93183.8984375,88982.296875,779544,88982.296875
2016-05-27,91503.296875,88702.203125,89542.5,90289.5,499550,90289.5
2016-05-30,92250.203125,90662.8984375,91876.796875,90662.8984375,462826,90662.8984375
2016-05-31,92810.5,90009.296875,90569.6015625,92530.3984375,941694,92530.3984375
2016-06-01,94304.3984375,91970.1015625,92717.1015625,92156.8984375,542154,92156.8984375
2016-06-02,92530.3984375,90849.703125,92063.5,91690.0,383800,91690.0
2016-06-03,92437.0,90662.8984375,92250.203125,90756.296875,408816,90756.296875
2016-06-07,91503.296875,90289.5,90756.296875,90756.296875,429827,90756.296875
2016-06-08,91129.796875,89542.5,90943.0,89822.6015625,539996,89822.6015625
2016-06-09,91876.796875,90102.703125,90382.796875,91690.0,763672,91690.0
2016-06-10,92063.5,90943.0,91876.796875,91783.3984375,370911,91783.3984375
2016-06-13,91409.8984375,89729.203125,90756.296875,89729.203125,467614,89729.203125
2016-06-14,90196.1015625,88235.296875,89169.0,88795.5,464790,88795.5
2016-06-15,89262.3984375,87861.796875,88888.8984375,88235.296875,409147,88235.296875
2016-06-16,90289.5,87861.796875,88515.3984375,87955.203125,512409,87955.203125
2016-06-17,89075.6015625,86834.703125,88702.203125,87021.5,472037,87021.5
2016-06-20,89075.6015625,88048.6015625,88515.3984375,88235.296875,307170,88235.296875
2016-06-21,89075.6015625,87488.296875,88702.203125,88702.203125,393002,88702.203125
2016-06-22,92343.6015625,88422.0,88795.5,89729.203125,865297,89729.203125
2016-06-23,90569.6015625,88608.796875,89355.796875,88795.5,486508,88795.5
2016-06-24,90382.796875,82726.3984375,90289.5,85060.703125,2005341,85060.703125
2016-06-27,86461.296875,82259.6015625,82819.796875,85994.3984375,895392,85994.3984375
2016-06-28,88235.296875,85340.796875,85714.296875,87861.796875,566288,87861.796875
2016-06-29,89635.8984375,88141.8984375,88702.203125,88141.8984375,471834,88141.8984375
2016-06-30,90756.296875,88422.0,89169.0,89729.203125,482979,89729.203125
2016-07-01,92997.203125,90569.6015625,90756.296875,92250.203125,1065157,92250.203125
2016-07-04,94864.6015625,92623.703125,92997.203125,92810.5,888077,92810.5
2016-07-05,96545.296875,92903.796875,93744.203125,96078.3984375,1158138,96078.3984375
2016-07-06,95891.703125,92156.8984375,95331.5,92530.3984375,1026825,92530.3984375
2016-07-07,94584.5,93183.8984375,93557.3984375,93557.3984375,559696,93557.3984375
2016-07-08,94491.1015625,92343.6015625,94491.1015625,93277.296875,427667,93277.296875
2016-07-11,94117.703125,92903.796875,93930.8984375,93557.3984375,279175,93557.3984375
2016-07-12,94117.703125,92530.3984375,93277.296875,92717.1015625,333864,92717.1015625
2016-07-13,93650.796875,92623.703125,93370.703125,93277.296875,324967,93277.296875
2016-07-14,94211.0,92530.3984375,93277.296875,93464.1015625,425036,93464.1015625
2016-07-15,94397.796875,93277.296875,94211.0,93464.1015625,388716,93464.1015625
2016-07-18,93930.8984375,92623.703125,93837.5,92717.1015625,289870,92717.1015625
2016-07-19,93557.3984375,92623.703125,92997.203125,93370.703125,294343,93370.703125
2016-07-20,95985.1015625,93277.296875,93557.3984375,94677.8984375,721508,94677.8984375
2016-07-21,98972.8984375,95051.3984375,95705.0,98972.8984375,1740868,98972.8984375
2016-07-22,99719.8984375,97105.5,99346.3984375,97385.6015625,645781,97385.6015625
2016-07-25,98692.796875,96825.3984375,98039.203125,97198.8984375,435654,97198.8984375
2016-07-26,97665.703125,96732.0,96825.3984375,97012.1015625,363792,97012.1015625
2016-07-27,97572.3984375,95331.5,97105.5,95331.5,580502,95331.5
2016-07-28,96825.3984375,95331.5,95331.5,96171.796875,329338,96171.796875
2016-07-29,98319.296875,96451.8984375,96638.703125,97198.8984375,537136,97198.8984375
2016-08-01,98039.203125,94864.6015625,97852.5,95051.3984375,536648,95051.3984375
2016-08-02,96078.3984375,94864.6015625,95238.1015625,95611.6015625,280334,95611.6015625
2016-08-03,96078.3984375,94584.5,95985.1015625,95331.5,243825,95331.5
2016-08-04,97105.5,95424.796875,95424.796875,97105.5,374508,97105.5
2016-08-05,97759.1015625,96358.5,97572.3984375,96918.796875,312722,96918.796875
2016-08-08,99439.796875,96918.796875,97479.0,99439.796875,797773,99439.796875
2016-08-09,101307.0,98786.203125,99253.0,100000.0,688949,100000.0
2016-08-10,105789.0,100934.0,101120.0,105042.0,2169298,105042.0
2016-08-11,106909.0,104388.0,105882.0,105509.0,904998,105509.0
2016-08-12,105976.0,104015.0,105882.0,105509.0,653324,105509.0
2016-08-16,106629.0,105042.0,105602.0,105042.0,564764,105042.0
2016-08-17,106816.0,101681.0,104295.0,106349.0,950811,106349.0
2016-08-18,111111.0,105789.0,110644.0,105789.0,1522053,105789.0
2016-08-19,108403.0,105042.0,105882.0,106349.0,773865,106349.0
2016-08-22,107376.0,102988.0,107376.0,103455.0,820872,103455.0
2016-08-23,104669.0,101961.0,102801.0,102241.0,555715,102241.0
2016-08-24,104015.0,101307.0,102614.0,103641.0,439608,103641.0
2016-08-25,105229.0,102801.0,104575.0,102801.0,365206,102801.0
2016-08-26,103361.0,101494.0,102894.0,102054.0,320838,102054.0
2016-08-29,101867.0,98506.1015625,101681.0,98879.6015625,813764,98879.6015625
2016-08-30,101027.0,98879.6015625,99719.8984375,98972.8984375,395548,98972.8984375
2016-08-31,100467.0,98972.8984375,99159.703125,99719.8984375,415042,99719.8984375
2016-09-01,102241.0,99719.8984375,100373.0,102241.0,409589,102241.0
2016-09-02,102988.0,101307.0,102428.0,101867.0,302571,101867.0
2016-09-05,103081.0,101961.0,102428.0,102334.0,249744,102334.0
2016-09-06,105509.0,102334.0,102708.0,104295.0,530819,104295.0
2016-09-07,105696.0,102894.0,105322.0,103361.0,427562,103361.0
2016-09-08,103361.0,100467.0,103361.0,101774.0,835303,101774.0
2016-09-09,102614.0,99439.796875,101027.0,101774.0,404002,101774.0
2016-09-12,101681.0,99346.3984375,99346.3984375,99906.6015625,307851,99906.6015625
2016-09-13,101681.0,100560.0,101214.0,101027.0,306381,101027.0
2016-09-19,101494.0,100000.0,100840.0,100000.0,297603,100000.0
2016-09-20,102614.0,99719.8984375,99719.8984375,102521.0,335372,102521.0
2016-09-21,103828.0,102148.0,102614.0,102614.0,295395,102614.0
2016-09-22,104108.0,102801.0,103361.0,102988.0,310819,102988.0
2016-09-23,103641.0,102614.0,103268.0,102988.0,247362,102988.0
2016-09-26,103828.0,102428.0,103175.0,102428.0,251356,102428.0
2016-09-27,102521.0,101307.0,102054.0,101961.0,301582,101961.0
2016-09-28,102521.0,101401.0,102521.0,101494.0,223339,101494.0
2016-09-29,102054.0,100840.0,101681.0,100840.0,265964,100840.0
2016-09-30,102148.0,98506.1015625,100934.0,99346.3984375,636944,99346.3984375
2016-10-04,101961.0,99813.296875,100467.0,100934.0,511949,100934.0
2016-10-05,100747.0,98599.3984375,100000.0,99066.296875,539706,99066.296875
2016-10-06,100747.0,98506.1015625,98506.1015625,98972.8984375,389711,98972.8984375
2016-10-07,100934.0,98972.8984375,99813.296875,99533.203125,370539,99533.203125
2016-10-10,99626.5,98599.3984375,99066.296875,99066.296875,236248,99066.296875
2016-10-11,99066.296875,95798.296875,98319.296875,95798.296875,717614,95798.296875
2016-10-12,96732.0,95238.1015625,95238.1015625,95331.5,377152,95331.5
2016-10-13,98226.0,95144.703125,96078.3984375,95331.5,507489,95331.5
2016-10-14,96171.796875,95051.3984375,95798.296875,95705.0,266187,95705.0
2016-10-17,96265.203125,93277.296875,96171.796875,93370.703125,496448,93370.703125
2016-10-18,99906.6015625,94677.8984375,95424.796875,99906.6015625,1096567,99906.6015625
2016-10-19,102614.0,98506.1015625,100467.0,100000.0,735000,100000.0
2016-10-20,100467.0,97852.5,99813.296875,98039.203125,326781,98039.203125
2016-10-21,100280.0,98132.6015625,98599.3984375,98972.8984375,300564,98972.8984375
2016-10-24,100187.0,97198.8984375,99253.0,97292.296875,310458,97292.296875
2016-10-25,98319.296875,95798.296875,97292.296875,96825.3984375,324112,96825.3984375
2016-10-26,99346.3984375,95891.703125,95985.1015625,98506.1015625,410200,98506.1015625
2016-10-27,99906.6015625,97945.8984375,98506.1015625,99813.296875,364579,99813.296875
2016-10-28,100187.0,97572.3984375,99813.296875,97572.3984375,279640,97572.3984375
2016-10-31,100093.0,96825.3984375,97012.1015625,99159.703125,586193,99159.703125
2016-11-01,99813.296875,98786.203125,98972.8984375,99066.296875,256600,99066.296875
2016-11-02,100187.0,98319.296875,99159.703125,98786.203125,460475,98786.203125
2016-11-03,101774.0,98599.3984375,98879.6015625,100560.0,564994,100560.0
2016-11-04,101961.0,99906.6015625,101120.0,100000.0,381221,100000.0
2016-11-07,101307.0,99533.203125,100654.0,101027.0,332662,101027.0
2016-11-08,101681.0,100373.0,101681.0,100747.0,296801,100747.0
